Klo,Total,KP1,KP2,lämpötila
2019-10-17 15:00:00,1.99,1.16,0.83,0.3
2019-10-17 16:00:00,2.33,1.8,0.53,0.3
2019-10-17 17:00:00,2.66,2.36,0.3,0.1
2019-10-17 18:00:00,3.89,2.52,1.37,-0.1
2019-10-17 19:00:00,9.22,8.67,0.55,-0.2
2019-10-17 20:00:00,6.72,6.44,0.28,-0.1
2019-10-17 21:00:00,4.43,4.12,0.31,0.2
2019-10-17 22:00:00,3.11,2.19,0.92,0.2
2019-10-17 23:00:00,2.34,1.5,0.84,-0.2
2019-10-18 00:00:00,2.2,1.31,0.89,0
2019-10-18 01:00:00,2.91,2.02,0.89,-0.1
2019-10-18 02:00:00,3.34,1.97,1.37,-0.1
2019-10-18 03:00:00,2.86,1.45,1.41,-0.1
2019-10-18 04:00:00,2.14,1.31,0.83,-0.1
2019-10-18 05:00:00,2.2,1.45,0.75,-0.1
2019-10-18 06:00:00,2.82,1.56,1.26,0.1
2019-10-18 07:00:00,2.7,1.47,1.23,0.3
2019-10-18 08:00:00,2.67,1.52,1.15,0.5
2019-10-18 09:00:00,2.74,1.46,1.28,0.8
2019-10-18 10:00:00,3.23,2.0,1.23,1.1
2019-10-18 11:00:00,3.64,2.02,1.62,1.3
2019-10-18 12:00:00,2.5,1.48,1.02,1.4
2019-10-18 13:00:00,1.56,0.74,0.82,1.5
2019-10-18 14:00:00,3.17,1.79,1.38,1.7
2019-10-18 15:00:00,3.61,2.05,1.56,1.8
2019-10-18 16:00:00,3.18,1.88,1.3,2
2019-10-18 17:00:00,3.97,3.32,0.65,2.3
2019-10-18 18:00:00,3.11,2.27,0.84,2.6
2019-10-18 19:00:00,3.52,2.55,0.97,2.9
2019-10-18 20:00:00,7.11,6.03,1.08,3.2
2019-10-18 21:00:00,8.7,8.13,0.57,3.5
2019-10-18 22:00:00,5.01,3.85,1.16,3.7
2019-10-18 23:00:00,4.74,4.24,0.5,3.9
2019-10-19 00:00:00,1.57,1.1,0.47,4.1
2019-10-19 01:00:00,1.65,0.93,0.72,4.5
2019-10-19 02:00:00,2.38,1.49,0.89,4.8
2019-10-19 03:00:00,1.35,0.81,0.54,4.9
2019-10-19 04:00:00,1.77,1.07,0.7,5.1
2019-10-19 05:00:00,1.73,1.29,0.44,5.1
2019-10-19 06:00:00,1.52,0.48,1.04,5.4
2019-10-19 07:00:00,1.83,1.24,0.59,5.6
2019-10-19 08:00:00,2.61,1.65,0.96,5.8
2019-10-19 09:00:00,2.69,2.17,0.52,6.2
2019-10-19 10:00:00,1.74,1.28,0.46,6.5
2019-10-19 11:00:00,1.94,1.27,0.67,6.3
2019-10-19 12:00:00,1.57,1.09,0.48,6
2019-10-19 13:00:00,1.41,0.98,0.43,5.8
2019-10-19 14:00:00,1.9,1.24,0.66,5.8
2019-10-19 15:00:00,2.14,0.66,1.48,5.7
2019-10-19 16:00:00,1.64,1.15,0.49,5.6
2019-10-19 17:00:00,2.03,1.47,0.56,5.5
2019-10-19 18:00:00,1.73,1.16,0.57,5.4
2019-10-19 19:00:00,4.27,3.71,0.56,5.2
2019-10-19 20:00:00,8.88,8.32,0.56,5
2019-10-19 21:00:00,2.68,1.94,0.74,4.3
2019-10-19 22:00:00,3.02,2.01,1.01,2.2
2019-10-19 23:00:00,2.37,1.83,0.54,1.6
2019-10-20 00:00:00,1.74,0.78,0.96,1
2019-10-20 01:00:00,2.47,1.41,1.06,0.9
2019-10-20 02:00:00,2.33,1.62,0.71,1.1
2019-10-20 03:00:00,1.45,0.41,1.04,0.9
2019-10-20 04:00:00,2.56,1.27,1.29,0.7
2019-10-20 05:00:00,1.91,1.14,0.77,0.6
2019-10-20 06:00:00,1.42,0.59,0.83,0.4
2019-10-20 07:00:00,2.34,1.26,1.08,0.2
2019-10-20 08:00:00,2.91,1.5,1.41,0.4
2019-10-20 09:00:00,1.98,0.75,1.23,0.2
2019-10-20 10:00:00,2.77,1.29,1.48,0.5
2019-10-20 11:00:00,3.73,2.29,1.44,0.4
2019-10-20 12:00:00,2.73,1.62,1.11,0.5
2019-10-20 13:00:00,2.73,1.39,1.34,0.1
2019-10-20 14:00:00,3.7,2.16,1.54,-0.2
2019-10-20 15:00:00,3.37,2.31,1.06,-0.4
2019-10-20 16:00:00,3.56,2.33,1.23,-0.5
2019-10-20 17:00:00,4.32,2.81,1.51,-0.4
2019-10-20 18:00:00,3.8,2.57,1.23,-0.3
2019-10-20 19:00:00,10.18,8.3,1.88,-0.2
2019-10-20 20:00:00,10.42,8.78,1.64,-0.2
2019-10-20 21:00:00,4.5,3.35,1.15,-0.4
2019-10-20 22:00:00,3.3,2.06,1.24,-0.4
2019-10-20 23:00:00,3.69,1.91,1.78,-0.5
2019-10-21 00:00:00,1.92,0.81,1.11,-0.4
2019-10-21 01:00:00,2.85,1.46,1.39,-0.6
2019-10-21 02:00:00,3.31,1.66,1.65,-0.6
2019-10-21 03:00:00,3.05,1.26,1.79,-0.7
2019-10-21 04:00:00,2.39,0.57,1.82,-1.1
2019-10-21 05:00:00,2.92,1.39,1.53,-0.8
2019-10-21 06:00:00,2.56,1.23,1.33,-0.5
2019-10-21 07:00:00,3.1,1.51,1.59,0
2019-10-21 08:00:00,2.36,1.43,0.93,-0.1
2019-10-21 09:00:00,2.27,1.4,0.87,0
2019-10-21 10:00:00,2.88,1.22,1.66,0.5
2019-10-21 11:00:00,2.3,1.46,0.84,0
2019-10-21 12:00:00,3.47,1.8,1.67,-0.4
2019-10-21 13:00:00,2.18,0.89,1.29,-0.4
2019-10-21 14:00:00,2.19,1.38,0.81,-0.8
2019-10-21 15:00:00,2.99,1.47,1.52,-0.6
2019-10-21 16:00:00,3.27,1.88,1.39,-0.6
2019-10-21 17:00:00,2.6,1.59,1.01,-0.5
2019-10-21 18:00:00,2.82,0.97,1.85,-0.1
2019-10-21 19:00:00,2.63,1.56,1.07,-0.1
2019-10-21 20:00:00,3.38,2.06,1.32,0
2019-10-21 21:00:00,4.2,2.24,1.96,0.1
2019-10-21 22:00:00,3.69,2.79,0.9,0
2019-10-21 23:00:00,4.2,2.51,1.69,0.3
2019-10-22 00:00:00,2.52,1.34,1.18,0.4
2019-10-22 01:00:00,1.68,0.58,1.1,0.5
2019-10-22 02:00:00,2.67,1.29,1.38,0.7
2019-10-22 03:00:00,2.95,1.59,1.36,0.7
2019-10-22 04:00:00,2.92,1.3,1.62,0.6
2019-10-22 05:00:00,2.31,0.7,1.61,0.6
2019-10-22 06:00:00,2.45,1.31,1.14,1.1
2019-10-22 07:00:00,2.75,1.37,1.38,1.5
2019-10-22 08:00:00,3.43,2.39,1.04,2
2019-10-22 09:00:00,3.11,1.73,1.38,2.5
2019-10-22 10:00:00,2.2,1.22,0.98,2.9
2019-10-22 11:00:00,2.4,1.27,1.13,3.7
2019-10-22 12:00:00,2.65,1.31,1.34,4.4
2019-10-22 13:00:00,2.02,1.18,0.84,5.2
2019-10-22 14:00:00,3.19,1.23,1.96,5.2
2019-10-22 15:00:00,2.46,1.5,0.96,5
2019-10-22 16:00:00,2.85,1.82,1.03,5.4
2019-10-22 17:00:00,3.48,2.08,1.4,5.7
2019-10-22 18:00:00,2.03,1.23,0.8,5.9
2019-10-22 19:00:00,9.67,8.42,1.25,5.9
2019-10-22 20:00:00,9.22,8.09,1.13,6
2019-10-22 21:00:00,3.94,3.09,0.85,6.1
2019-10-22 22:00:00,3.67,2.06,1.61,5.8
2019-10-22 23:00:00,2.74,1.53,1.21,6.2
2019-10-23 00:00:00,2.07,1.14,0.93,5.9
2019-10-23 01:00:00,3.15,1.68,1.47,5.8
2019-10-23 02:00:00,2.06,1.2,0.86,5.8
2019-10-23 03:00:00,1.63,0.58,1.05,5.4
2019-10-23 04:00:00,2.7,1.29,1.41,4.9
2019-10-23 05:00:00,2.26,1.42,0.84,4.5
2019-10-23 06:00:00,1.91,0.75,1.16,4.3
2019-10-23 07:00:00,3.0,1.4,1.6,4.6
2019-10-23 08:00:00,2.6,1.24,1.36,5.1
2019-10-23 09:00:00,2.44,1.25,1.19,5.6
2019-10-23 10:00:00,2.95,1.67,1.28,6.3
2019-10-23 11:00:00,2.58,1.56,1.02,6.6
2019-10-23 12:00:00,1.9,0.79,1.11,6.5
2019-10-23 13:00:00,2.73,1.64,1.09,6.3
2019-10-23 14:00:00,3.9,2.9,1.0,6.4
2019-10-23 15:00:00,2.84,1.77,1.07,6.1
2019-10-23 16:00:00,3.6,2.12,1.48,5.9
2019-10-23 17:00:00,2.58,1.58,1.0,4.7
2019-10-23 18:00:00,2.38,1.27,1.11,4.1
2019-10-23 19:00:00,3.05,1.96,1.09,3.2
2019-10-23 20:00:00,3.75,2.8,0.95,3.2
2019-10-23 21:00:00,3.91,2.75,1.16,1.9
2019-10-23 22:00:00,3.05,1.71,1.34,1.2
2019-10-23 23:00:00,2.5,1.49,1.01,0.7
2019-10-24 00:00:00,3.01,1.22,1.79,0.3
2019-10-24 01:00:00,1.91,0.35,1.56,1.5
2019-10-24 02:00:00,2.59,1.5,1.09,1.7
2019-10-24 03:00:00,2.99,1.32,1.67,1.8
2019-10-24 04:00:00,1.94,0.4,1.54,2
2019-10-24 05:00:00,2.39,1.36,1.03,1.9
2019-10-24 06:00:00,2.98,1.3,1.68,2.2
2019-10-24 07:00:00,1.99,0.78,1.21,2.8
2019-10-24 08:00:00,3.06,1.41,1.65,3.5
2019-10-24 09:00:00,3.16,1.45,1.71,4
2019-10-24 10:00:00,3.0,1.92,1.08,4.8
2019-10-24 11:00:00,2.67,1.36,1.31,5.8
2019-10-24 12:00:00,2.46,1.0,1.46,6.2
2019-10-24 13:00:00,1.53,0.86,0.67,6.6
2019-10-24 14:00:00,2.54,1.54,1.0,7
2019-10-24 15:00:00,2.69,2.02,0.67,7.1
2019-10-24 16:00:00,2.8,2.4,0.4,7.2
2019-10-24 17:00:00,2.25,1.09,1.16,7.3
2019-10-24 18:00:00,2.31,1.65,0.66,7.2
2019-10-24 19:00:00,6.79,6.56,0.23,7.2
2019-10-24 20:00:00,9.35,9.1,0.25,7.1
2019-10-24 21:00:00,6.86,6.1,0.76,7
2019-10-24 22:00:00,1.51,1.01,0.5,7.2
2019-10-24 23:00:00,1.84,1.54,0.3,7.3
2019-10-25 00:00:00,1.37,0.83,0.54,7.1
2019-10-25 01:00:00,1.86,1.03,0.83,7.4
2019-10-25 02:00:00,1.76,1.45,0.31,7.5
2019-10-25 03:00:00,1.04,0.26,0.78,7.4
2019-10-25 04:00:00,1.91,1.35,0.56,7.2
2019-10-25 05:00:00,0.74,0.45,0.29,7.3
2019-10-25 06:00:00,1.28,0.74,0.54,7.6
2019-10-25 07:00:00,2.1,1.74,0.36,8.5
2019-10-25 08:00:00,1.25,0.88,0.37,9.2
2019-10-25 09:00:00,2.75,2.25,0.5,9.5
2019-10-25 10:00:00,2.33,1.37,0.96,9.9
2019-10-25 11:00:00,0.89,0.49,0.4,10.1
2019-10-25 12:00:00,2.25,1.51,0.74,9.8
2019-10-25 13:00:00,1.88,1.45,0.43,9.8
2019-10-25 14:00:00,1.54,1.24,0.3,9.7
2019-10-25 15:00:00,1.8,1.5,0.3,9.8
2019-10-25 16:00:00,1.99,1.44,0.55,9.7
2019-10-25 17:00:00,1.62,1.32,0.3,9.7
2019-10-25 18:00:00,1.74,1.43,0.31,9.7
2019-10-25 19:00:00,2.59,1.97,0.62,9.9
2019-10-25 20:00:00,9.37,8.6,0.77,9.9
2019-10-25 21:00:00,4.1,3.53,0.57,9.2
2019-10-25 22:00:00,2.46,1.77,0.69,7.9
2019-10-25 23:00:00,1.14,0.71,0.43,6.1
2019-10-26 00:00:00,1.48,1.13,0.35,4.8
2019-10-26 01:00:00,1.87,1.48,0.39,4.4
2019-10-26 02:00:00,0.86,0.22,0.64,3.9
2019-10-26 03:00:00,1.64,1.19,0.45,3.8
2019-10-26 04:00:00,0.99,0.49,0.5,3.7
2019-10-26 05:00:00,1.95,0.58,1.37,3.6
2019-10-26 06:00:00,2.53,1.56,0.97,3
2019-10-26 07:00:00,0.83,0.26,0.57,2.9
2019-10-26 08:00:00,1.79,1.04,0.75,2.5
2019-10-26 09:00:00,2.95,2.28,0.67,1.7
2019-10-26 10:00:00,1.79,1.17,0.62,1.8
2019-10-26 11:00:00,4.0,2.73,1.27,2.1
2019-10-26 12:00:00,2.81,1.9,0.91,1.4
2019-10-26 13:00:00,2.16,1.43,0.73,1.7
2019-10-26 14:00:00,4.22,2.98,1.24,1.4
2019-10-26 15:00:00,8.82,7.43,1.39,1.6
2019-10-26 16:00:00,8.45,7.56,0.89,1.3
2019-10-26 17:00:00,5.33,4.51,0.82,0.8
2019-10-26 18:00:00,3.6,2.56,1.04,0.6
2019-10-26 19:00:00,2.43,1.09,1.34,0.5
2019-10-26 20:00:00,2.19,1.35,0.84,0.5
2019-10-26 21:00:00,2.97,1.86,1.11,0.3
2019-10-26 22:00:00,2.66,0.94,1.72,0.5
2019-10-26 23:00:00,2.23,1.12,1.11,0.5
2019-10-27 00:00:00,2.6,1.43,1.17,0.3
2019-10-27 01:00:00,1.65,0.51,1.14,0.2
2019-10-27 02:00:00,2.59,1.33,1.26,0
2019-10-27 03:00:00,1.425,0.855,0.57,-0.4
2019-10-27 03:00:00,1.425,0.855,0.57,-0.4
2019-10-27 04:00:00,5.29,2.66,2.63,-0.6
2019-10-27 05:00:00,2.67,0.89,1.78,-1.3
2019-10-27 06:00:00,2.81,1.26,1.55,-1.3
2019-10-27 07:00:00,2.8,1.35,1.45,-1.3
2019-10-27 08:00:00,3.14,1.73,1.41,-1.5
2019-10-27 09:00:00,3.01,1.32,1.69,-1.3
2019-10-27 10:00:00,2.75,1.42,1.33,-1.3
2019-10-27 11:00:00,3.21,1.83,1.38,-1.3
2019-10-27 12:00:00,3.22,1.75,1.47,-1
2019-10-27 13:00:00,3.67,2.06,1.61,-1.4
2019-10-27 14:00:00,3.87,1.83,2.04,-1.7
2019-10-27 15:00:00,3.02,1.76,1.26,-2
2019-10-27 16:00:00,4.5,2.85,1.65,-2.4
2019-10-27 17:00:00,4.37,2.81,1.56,-2.3
2019-10-27 18:00:00,3.72,2.25,1.47,-2.9
2019-10-27 19:00:00,3.44,1.71,1.73,-3
2019-10-27 20:00:00,3.15,2.01,1.14,-3.1
2019-10-27 21:00:00,3.68,1.73,1.95,-3.1
2019-10-27 22:00:00,3.44,1.69,1.75,-3.1
2019-10-27 23:00:00,2.95,1.37,1.58,-3.3
2019-10-28 00:00:00,3.13,1.41,1.72,-3.6
2019-10-28 01:00:00,3.58,2.41,1.17,-5.5
2019-10-28 02:00:00,3.73,1.63,2.1,-5.3
2019-10-28 03:00:00,2.55,1.39,1.16,-4.9
2019-10-28 04:00:00,3.16,1.31,1.85,-6.1
2019-10-28 05:00:00,2.92,1.39,1.53,-5.4
2019-10-28 06:00:00,3.44,1.43,2.01,-5.4
2019-10-28 07:00:00,3.47,1.54,1.93,-5.5
2019-10-28 08:00:00,3.68,2.46,1.22,-5.2
2019-10-28 09:00:00,4.48,2.51,1.97,-4.9
2019-10-28 10:00:00,3.22,1.73,1.49,-4.5
2019-10-28 11:00:00,3.16,1.37,1.79,-4
2019-10-28 12:00:00,3.34,1.76,1.58,-3.3
2019-10-28 13:00:00,3.36,1.78,1.58,-3.1
2019-10-28 14:00:00,3.16,1.51,1.65,-3
2019-10-28 15:00:00,3.76,1.81,1.95,-3.2
2019-10-28 16:00:00,3.59,1.69,1.9,-3.2
2019-10-28 17:00:00,3.12,1.85,1.27,-3.3
2019-10-28 18:00:00,5.48,3.54,1.94,-2.9
2019-10-28 19:00:00,4.15,2.77,1.38,-3.5
2019-10-28 20:00:00,5.31,3.57,1.74,-3.2
2019-10-28 21:00:00,4.96,3.23,1.73,-3.4
2019-10-28 22:00:00,3.33,2.05,1.28,-3.8
2019-10-28 23:00:00,4.64,1.93,2.71,-3.6
2019-10-29 00:00:00,2.56,1.27,1.29,-3.5
2019-10-29 01:00:00,2.72,0.77,1.95,-2.4
2019-10-29 02:00:00,3.08,1.56,1.52,-3.1
2019-10-29 03:00:00,3.41,1.78,1.63,-4.1
2019-10-29 04:00:00,3.21,1.32,1.89,-4.6
2019-10-29 05:00:00,2.65,1.35,1.3,-4.8
2019-10-29 06:00:00,3.45,1.49,1.96,-5.3
2019-10-29 07:00:00,3.03,1.45,1.58,-6
2019-10-29 08:00:00,4.46,2.01,2.45,-6
2019-10-29 09:00:00,4.07,2.41,1.66,-5.8
2019-10-29 10:00:00,3.51,1.71,1.8,-5.9
2019-10-29 11:00:00,2.99,1.36,1.63,-6.6
2019-10-29 12:00:00,3.38,1.7,1.68,-6.6
2019-10-29 13:00:00,3.64,1.7,1.94,-6.7
2019-10-29 14:00:00,2.94,1.58,1.36,-6.2
2019-10-29 15:00:00,4.15,1.76,2.39,-6.1
2019-10-29 16:00:00,4.36,2.82,1.54,-5.8
2019-10-29 17:00:00,6.14,3.77,2.37,-5.4
2019-10-29 18:00:00,4.91,3.14,1.77,-5.2
2019-10-29 19:00:00,12.04,10.48,1.56,-5.4
2019-10-29 20:00:00,10.94,8.83,2.11,-5.5
2019-10-29 21:00:00,4.93,3.48,1.45,-5.6
2019-10-29 22:00:00,3.75,1.44,2.31,-5.5
2019-10-29 23:00:00,2.16,0.73,1.43,-5.6
2019-10-30 00:00:00,3.84,1.89,1.95,-5.7
2019-10-30 01:00:00,4.39,1.96,2.43,-6
2019-10-30 02:00:00,2.96,1.34,1.62,-5.9
2019-10-30 03:00:00,3.77,1.44,2.33,-6.3
2019-10-30 04:00:00,3.73,1.66,2.07,-6.4
2019-10-30 05:00:00,3.83,1.56,2.27,-5.6
2019-10-30 06:00:00,3.62,1.74,1.88,-5.7
2019-10-30 07:00:00,4.13,1.8,2.33,-5.4
2019-10-30 08:00:00,4.11,2.36,1.75,-4.6
2019-10-30 09:00:00,4.91,1.89,3.02,-4.2
2019-10-30 10:00:00,3.62,1.78,1.84,-3.7
2019-10-30 11:00:00,4.4,2.31,2.09,-4
2019-10-30 12:00:00,4.41,2.47,1.94,-4.1
2019-10-30 13:00:00,4.37,2.63,1.74,-4.1
2019-10-30 14:00:00,3.84,1.72,2.12,-4
2019-10-30 15:00:00,3.53,1.9,1.63,-4.1
2019-10-30 16:00:00,4.73,2.51,2.22,-4.3
2019-10-30 17:00:00,4.22,2.15,2.07,-4.7
2019-10-30 18:00:00,5.98,3.71,2.27,-4.9
2019-10-30 19:00:00,4.43,2.76,1.67,-4.9
2019-10-30 20:00:00,5.26,3.14,2.12,-4.3
2019-10-30 21:00:00,4.24,2.26,1.98,-3.6
2019-10-30 22:00:00,4.59,2.72,1.87,-3.3
2019-10-30 23:00:00,4.19,2.01,2.18,-2.9
2019-10-31 00:00:00,2.99,1.32,1.67,-2.5
2019-10-31 01:00:00,3.69,1.63,2.06,-2.5
2019-10-31 02:00:00,3.51,1.34,2.17,-1.9
2019-10-31 03:00:00,3.73,1.33,2.4,-1.6
2019-10-31 04:00:00,2.89,1.38,1.51,-1.2
2019-10-31 05:00:00,3.32,1.31,2.01,-0.8
2019-10-31 06:00:00,3.03,1.29,1.74,-0.4
2019-10-31 07:00:00,3.55,1.86,1.69,0.1
2019-10-31 08:00:00,3.15,1.55,1.6,0.3
2019-10-31 09:00:00,3.49,1.83,1.66,0.4
2019-10-31 10:00:00,3.52,1.71,1.81,0.7
2019-10-31 11:00:00,2.76,1.66,1.1,1.1
2019-10-31 12:00:00,3.61,0.8,2.81,1
2019-10-31 13:00:00,2.62,1.3,1.32,-0.1
2019-10-31 14:00:00,3.31,1.85,1.46,-0.4
2019-10-31 15:00:00,3.09,1.63,1.46,-0.5
2019-10-31 16:00:00,3.52,2.06,1.46,-0.8
2019-10-31 17:00:00,3.33,1.52,1.81,-1.8
2019-10-31 18:00:00,2.57,1.26,1.31,-2.7
2019-10-31 19:00:00,7.23,5.1,2.13,-3.2
2019-10-31 20:00:00,9.21,7.87,1.34,-3.1
2019-10-31 21:00:00,9.52,7.81,1.71,-3.2
2019-10-31 22:00:00,4.77,2.36,2.41,-3.5
2019-10-31 23:00:00,3.51,1.99,1.52,-3.8
2019-01-11 00:00:00,3.59,1.59,2.0,-4.6
2019-01-11 01:00:00,2.92,1.53,1.39,-3.3
2019-01-11 02:00:00,3.5,1.32,2.18,-2.4
2019-01-11 03:00:00,2.35,0.83,1.52,-2.2
2019-01-11 04:00:00,3.48,1.8,1.68,-0.6
2019-01-11 05:00:00,3.74,1.72,2.02,-0.3
2019-01-11 06:00:00,2.87,1.38,1.49,-0.7
2019-01-11 07:00:00,3.9,1.75,2.15,-1.4
2019-01-11 08:00:00,4.29,2.17,2.12,-1.4
2019-01-11 09:00:00,4.21,2.16,2.05,-1.4
2019-01-11 10:00:00,3.91,2.12,1.79,-1.3
2019-01-11 11:00:00,3.36,1.75,1.61,-1.3
2019-01-11 12:00:00,3.89,1.66,2.23,-1.3
2019-01-11 13:00:00,3.5,1.97,1.53,-1.3
2019-01-11 14:00:00,3.81,1.75,2.06,-0.9
2019-01-11 15:00:00,3.63,2.08,1.55,-0.5
2019-01-11 16:00:00,4.19,2.15,2.04,0.2
2019-01-11 17:00:00,4.1,2.22,1.88,0.3
2019-01-11 18:00:00,5.88,3.59,2.29,-0.2
2019-01-11 19:00:00,12.38,9.99,2.39,-0.6
2019-01-11 20:00:00,9.46,7.81,1.65,-1.2
2019-01-11 21:00:00,8.61,6.33,2.28,-1.3
2019-01-11 22:00:00,4.58,2.88,1.7,-0.7
2019-01-11 23:00:00,4.24,1.97,2.27,-1
2019-02-11 00:00:00,3.6,1.7,1.9,0.9
2019-02-11 01:00:00,3.35,1.5,1.85,0.4
2019-02-11 02:00:00,3.59,1.34,2.25,0.4
2019-02-11 03:00:00,3.23,1.57,1.66,0.4
2019-02-11 04:00:00,4.36,1.55,2.81,0.2
2019-02-11 05:00:00,3.03,1.51,1.52,0.5
2019-02-11 06:00:00,3.68,1.27,2.41,0.6
2019-02-11 07:00:00,2.89,1.42,1.47,0.7
2019-02-11 08:00:00,3.42,1.41,2.01,0.7
2019-02-11 09:00:00,3.51,1.71,1.8,1
2019-02-11 10:00:00,3.43,1.62,1.81,1
2019-02-11 11:00:00,3.72,1.98,1.74,1
2019-02-11 12:00:00,4.31,2.65,1.66,1.1
2019-02-11 13:00:00,4.17,2.23,1.94,1.1
2019-02-11 14:00:00,5.86,3.87,1.99,1
2019-02-11 15:00:00,4.24,2.25,1.99,0.2
2019-02-11 16:00:00,3.25,1.78,1.47,0.1
2019-02-11 17:00:00,3.66,1.65,2.01,-0.7
2019-02-11 18:00:00,2.78,1.38,1.4,-0.8
2019-02-11 19:00:00,10.93,9.09,1.84,-2.5
2019-02-11 20:00:00,8.51,6.93,1.58,-3.3
2019-02-11 21:00:00,7.49,6.05,1.44,-3.9
2019-02-11 22:00:00,6.17,4.43,1.74,-5.5
2019-02-11 23:00:00,3.52,2.2,1.32,-5.8
2019-03-11 00:00:00,2.52,0.67,1.85,-7
2019-03-11 01:00:00,2.99,1.15,1.84,-7.1
2019-03-11 02:00:00,3.15,1.25,1.9,-7
2019-03-11 03:00:00,2.9,1.55,1.35,-6.8
2019-03-11 04:00:00,2.9,1.45,1.45,-6.9
2019-03-11 05:00:00,2.81,1.07,1.74,-7.2
2019-03-11 06:00:00,2.18,0.84,1.34,-6.7
2019-03-11 07:00:00,3.3,1.43,1.87,-6.2
2019-03-11 08:00:00,2.77,1.61,1.16,-5.6
2019-03-11 09:00:00,3.06,1.41,1.65,-5.1
2019-03-11 10:00:00,3.3,1.68,1.62,-4.6
2019-03-11 11:00:00,4.3,3.25,1.05,-4.6
2019-03-11 12:00:00,4.97,2.41,2.56,-4.7
2019-03-11 13:00:00,4.7,3.39,1.31,-4.8
2019-03-11 14:00:00,3.5,2.02,1.48,-4.9
2019-03-11 15:00:00,2.93,1.63,1.3,-4.8
2019-03-11 16:00:00,2.49,1.6,0.89,-4.8
2019-03-11 17:00:00,4.08,2.44,1.64,-5
2019-03-11 18:00:00,8.91,8.03,0.88,-5.2
2019-03-11 19:00:00,8.65,7.81,0.84,-5.1
2019-03-11 20:00:00,4.85,3.44,1.41,-5.1
2019-03-11 21:00:00,3.71,2.64,1.07,-5.2
2019-03-11 22:00:00,3.81,2.37,1.44,-5.3
2019-03-11 23:00:00,2.07,0.76,1.31,-5.5
2019-04-11 00:00:00,1.86,0.87,0.99,-4
2019-04-11 01:00:00,2.54,1.44,1.1,-4.7
2019-04-11 02:00:00,2.5,1.62,0.88,-5.7
2019-04-11 03:00:00,2.75,1.27,1.48,-6.6
2019-04-11 04:00:00,2.24,1.32,0.92,-6.7
2019-04-11 05:00:00,2.53,1.43,1.1,-6.1
2019-04-11 06:00:00,2.49,1.28,1.21,-4.5
2019-04-11 07:00:00,3.68,1.52,2.16,-3.3
2019-04-11 08:00:00,3.45,1.9,1.55,-2.4
2019-04-11 09:00:00,3.38,1.99,1.39,-2.1
2019-04-11 10:00:00,3.8,1.98,1.82,-1.1
2019-04-11 11:00:00,3.63,2.12,1.51,0
2019-04-11 12:00:00,3.4,1.98,1.42,0.7
2019-04-11 13:00:00,3.35,1.71,1.64,1.3
2019-04-11 14:00:00,3.1,1.47,1.63,1.8
2019-04-11 15:00:00,3.05,1.81,1.24,1.3
2019-04-11 16:00:00,3.57,2.08,1.49,1.2
2019-04-11 17:00:00,4.52,2.11,2.41,1.3
2019-04-11 18:00:00,3.91,2.51,1.4,1.2
2019-04-11 19:00:00,4.83,3.04,1.79,0.9
2019-04-11 20:00:00,10.75,9.02,1.73,0.5
2019-04-11 21:00:00,7.51,5.77,1.74,0.3
2019-04-11 22:00:00,6.18,3.95,2.23,0.1
2019-04-11 23:00:00,4.42,2.53,1.89,-0.1
2019-05-11 00:00:00,4.29,2.38,1.91,8.7
2019-05-11 01:00:00,4.2,1.6,2.6,9
2019-05-11 02:00:00,4.31,1.65,2.66,9.1
2019-05-11 03:00:00,4.51,1.91,2.6,9.6
2019-05-11 04:00:00,4.09,1.74,2.35,10.3
2019-05-11 05:00:00,4.24,1.63,2.61,10.9
2019-05-11 06:00:00,4.33,1.72,2.61,11.4
2019-05-11 07:00:00,4.03,1.71,2.32,12.7
2019-05-11 08:00:00,5.46,2.39,3.07,13.6
2019-05-11 09:00:00,5.07,2.41,2.66,12.7
2019-05-11 10:00:00,5.62,2.04,3.58,12.4
2019-05-11 11:00:00,4.66,2.15,2.51,12.1
2019-05-11 12:00:00,5.49,2.73,2.76,13.2
2019-05-11 13:00:00,4.45,2.13,2.32,13.1
2019-05-11 14:00:00,3.7,1.59,2.11,14.3
2019-05-11 15:00:00,4.65,2.14,2.51,12.7
2019-05-11 16:00:00,4.17,2.16,2.01,12.6
2019-05-11 17:00:00,5.12,2.56,2.56,12.5
2019-05-11 18:00:00,4.53,2.21,2.32,12.4
2019-05-11 19:00:00,10.03,7.46,2.57,12.7
2019-05-11 20:00:00,10.72,8.79,1.93,13.2
2019-05-11 21:00:00,5.11,3.04,2.07,13.2
2019-05-11 22:00:00,4.92,2.66,2.26,12.8
2019-05-11 23:00:00,4.04,2.15,1.89,12.7
2019-06-11 00:00:00,4.0,1.75,2.25,9.9
2019-06-11 01:00:00,3.39,1.63,1.76,7.3
2019-06-11 02:00:00,4.69,1.55,3.14,6.5
2019-06-11 03:00:00,3.76,2.02,1.74,6.4
2019-06-11 04:00:00,4.03,1.74,2.29,6.9
2019-06-11 05:00:00,3.97,1.82,2.15,7.6
2019-06-11 06:00:00,3.89,1.77,2.12,6.8
2019-06-11 07:00:00,4.12,1.97,2.15,8.3
2019-06-11 08:00:00,4.44,2.32,2.12,8.9
2019-06-11 09:00:00,5.36,2.98,2.38,9.8
2019-06-11 10:00:00,4.64,2.16,2.48,9.4
